label,text,rewritten,Unnamed: 3,style
2,My husband and I had brunch. The brunch was mediocre at best. The huevos rancheros were tasteless. The clientele was much older than expected. I've been to Six Penn Kitchen for drinks and was happy. Brunch was just disappointing. Stick to Big Burrito or other little guys... Six Penn is only good for drinks.,,,informal
2,"Decent food and great atmosphere. They seem a bit short staffed though. Waited two hours after being promised 40 minute wait time. Then took 10 minutes for drinks to hit our table and then 40 minutes for food to hit the table. People (family of 3) were seated after us (5 friends) and served their food first. The prices were ok, but just put off by the long wait. They can customize a lot of the food to tailor your spice preference. Would probably not go back to be honest.",,,informal
2,Great selection of beer!  Prices are kind of high and the food is a disaster!  Our service was not much better than the food.  Big disappointment.,,,informal
2,"This place is great if you want a mess of greasy, stringy meat soaked in way too much tzatziki. I wanted to take out my stomach and hose it off after eating here.",,,informal
2,"Don't let House of Cards fool you, there's no decent barbecue joint in Washington DC. So when my Texan friend who has been living in Montreal for a decade told me about a BBQ joint he had been meaning to try - I was in. After all, I was at 4 poutines in 3 days and even as a native Quebecois in town just for a few days, I needed a break. \n\nFrom the very strict \""wait outside\"" policy (I went inside to look at the menu, and I was told to \""take a picture of it and GTFO\"") to the waiter who literally splashed us with coleslaw (everywhere on our shirts - didn't apologize) to the ridiculous prices ($20 or a half rack of ribs, with one side, seriously?), Icehouse screamed attitude. \n\nTheir food better be good then. Right? Not really. Popcorn shrimp had amazing breading, with definite Asian influences with the sweet sauce. The ribs were fall off the bone. Good stuff. The fried chicken had also great batter, but the chicken itself had probably been prepared too long and it was dried DRIED. For my friend, all was saved when they brought the corn bread and potato salad (vinegary, thick, excellent). \n\nFor someone in severe BBQ withdrawal, it was fine. I guess that sums it up. \n\nNote: Posters of shiner bock and all around - and yet you don't serve it? Shame on you.",,,informal
2," ""Greetings, denizens of South Scottsdale! It has come to our attention that Fry's Grocery store is seeking patronage from individuals who meet certain criteria. Specifically, prospective customers must satisfy at least one of the following conditions, with preference given to those who fulfill multiple criteria:\n\n1) A birthday greeting from the illustrious Willard Scott, either in person or via televised broadcast, must have been extended to you on at least one occasion.\n2) An inclination towards utilizing a motorized cart for mobility, not out of necessity due to physical disability, but rather as a result of a comfortable body mass index (BMI) of 350 pounds or higher.\n3) A proclivity for engaging in protracted conversations with fellow shoppers and pharmacists regarding various maladies affecting oneself and one's kin, such as cousin Ethel, while displaying a lack of familiarity with healthcare financing options and their associated benefits.\n4) A tendency to maneuver one's shopping cart with a similar degree of skill and caution as when operating a vehicle, specifically a Buick, within the confines of a parking lot or other designated area for automobiles.\n5) A penchant for socializing and participating in recreational activities, such as bingo, within the central aisles of the grocery store, disregarding any potential inconvenience to fellow shoppers or employees.\n6) A frugal nature, appreciative of Fry's competitive pricing in comparison to other local retailers, thereby rendering said establishment an appealing option for economical consumers such as ourselves. Alas, I regretfully admit to belonging to the latter category. Therefore, I extend my sincerest regards and look forward to encountering you all during my forthcoming visit to Fry's.""",True,1815.0,formal
2," I have had the privilege of partaking in the culinary offerings of Sushi Kim on multiple occasions throughout the years, and unfortunately, my experiences have not been tantamount to the esteemed reputation that this establishment purports to possess, particularly in regards to its Korean cuisine and sushi, which are ostensibly the most sought-after items on the menu.

The quality of the food has been merely satisfactory, failing to meet the elevated standards that one would expect from a renowned restaurant of its caliber. Furthermore, the service has been lacking in terms of both efficiency and warmth, with staff members exhibiting an air of indifference towards their patrons.

Therefore, I must regretfully conclude that Sushi Kim does not merit a recommendation, especially when there are other superior options available for those seeking an authentic Korean or sushi dining experience in Pittsburgh.",True,1816.0,formal
2,"I've been to Sushi Kim few times over the years and every time I've gone there the food and service hasn't lived to it's reputation of being one of the best Korean restaurant atleat in Pittsburgh.\n\nThe food is okay.. service is mediocre and staff ... not the friendliest :)\n\nSo, if anyone asks me to recommend a good korean or a sushi place... you can say this will definitely not make the list.",,,informal
2," I arrived with the expectation of encountering a diverse array of products commonly found in well-stocked Asian grocery stores, only to be disillusioned by the limited selection available at Super L. In contrast, my subsequent visits to Mekong and Lee Lee on Dobson revealed vastly more extensive offerings of fresh produce, herbs, meats, and seafood at comparatively lower prices. While Super L's proximity to my residence may have been a convenient factor, it is unlikely that I will return as a regular customer, except perhaps for the occasional craving for their Peking Duck or Roasted Pork offerings from the deli section.",True,1818.0,formal
2,i came looking for what I thought were standard items in larger Asian grocery stores and was disappointed.  Mekong and Lee Lee on Dobson have much larger selections (vegetables/herbs/meats/seafood) at cheaper prices. Too bad because I live so close to Super L.  Maybe I'd come back if I wanted some Peking Duck or Roasted Pork from the deli.,,,informal
2," ""On a floor boasting a pool table and an array of upscale dining establishments, DOCG manages to maintain a level of mediocrity that, while unremarkable, remains palatable. The menu, though not as exorbitant as its neighboring eateries, still offers a selection of dishes that, while not particularly innovative or captivating, are likely to satisfy one's culinary cravings. \n\nUpon initiating my dining experience, I opted for the DOCG pizza, which, adorned with a fried egg and this year's ubiquitous pork belly, promised to be a savory delight. Furthermore, the inclusion of truffle oil, once a luxury reserved for the elite, has become increasingly accessible to the masses. The aroma wafting from the pizza, replete with the pungent essence of truffles and infant chickens, stirred my senses and induced a state of salivatory anticipation. \n\nAlas, my expectations were quickly dashed upon taking my first bite, as the flavors failed to deliver the promised culinary experience. The truffle, so pungent in aroma, seemed to have vanished without a trace, leaving behind a bland, uninspired taste that bordered on disappointment. Despite my initial enthusiasm, I found myself gazing longingly at Comme Ca, sipping wine in an attempt to assuage my disillusionment.""",True,1820.0,formal
2,"On a floor with a pool table and much pricier restaurants, DOCG is...very much okay. The food isn't quite as expensive as its compatriots, the offerings not quite as extravagant or interesting. \n\nSure the bread was nice at the beginning, but the best part were those pre-packaged bread sticks. Like me some crunch. \n\nI ordered the DOCG pizza. It's got a fried egg, this year's pork belly. It's got truffle on it, now for the common man. The waiter even breaks the eggs and smears it over the pizza. I am salivating from the smell of truffles and baby chickens. \n\nBut the TASTE? Where did the taste go. There is no truffle kick. There isn't even a truffle whimper. I am so sad. I spend the rest of the dinner staring at Comme Ca, drinking wine.",,,informal
2,I visited Wing Stop again after 9 months or so. It was as good as I remembered only less so as in it wasn't that good last time and was less good this time I tried the Cajun sauce and I don't really know what it is supposed to be but it was kind of hot and kind of buffalo sauce and kind of jerk-herby and hard to pin down like this sentence it was a little aimless in it's flavor and just didn't do much for me so this was probably my last visit to Wing Stop.  Yup.,,,informal
2,"They have have all of the top of the line equipment.  Everytime I go the store, I find what I need.  However I run into more problems here than solutions, starting with extremely high prices.  I can find cheaper costs at everyone of Tempe acarmea's competitors, whether the product is for purchase or rent.  I have yet to have a visit in which their pompous employees don't strut about, telling me they knowneverything [that I already know as well].  It is almost as if they think they are the only persons in the world to ever use a camera.  I once took my film camera in to replace a battery, and the clerk put the thing in upside down.  If there were a 1-10 scale for customer service, Tempe Camera would fall at a -6.",,,informal
2,"A concert venue without booze? How can it be? Those were my thoughts when I went to a local music showcase here a month ago and realized I was going to have to watch a show without my trusty beer in my hand. The horror!\n\nSince they don't have a bar, the venue attracts that all-ages crowd, which translates to under 21. I'm not a fan of being packed in with the mini Pete Wentz and Avril Lavigne's of this world so I was miserable in this small spot.\n\nIf you're underage, you'll probably dig it here. It is a great place to see the up-and-coming indie rock bands. If you're 21-or-over, just be prepared to do this without a drink in hand.\n\n\n\n\n It's usually packed with a very young crowd and the small venue doesn't serve any alcohol. A concert veny",,,informal
2,Got this though Hilton honor promotion and not impressed with this hotel when we checked in our room. I'll stick to the signature at mgm grand hotel now on. Feels like I'm staying in park inn hotel here.,,,informal
2,"i wanted to give this event 1 star but the novelty forced me up to 2 stars. \n\nABSOLUTE GENIUS!!!! the event organizer got people (me) to pay to run 1 minute in front of scared rodeo cows. a complete loss of 25 bucks. and to make it even more painful, not even a t-shirt! why? because they ran out of t-shirts. that means every runner at the 2pm and after would get a crappy red bandanna...worlds most expensive bandanna! and they ran out of safety pins to pin the numbers. there's a cvs right up the street ya'll. \n\ncomplete debacle of any organization. they didn't check ID's or vouchers. most people just sort of walked right in and many did the run without even paying (they were bragging about it). but why would they pay, when nobody really checked anything! lets go a step further...\""no drinking in the corral\""...sure, but get wasted before and proceed to harass the cowboys and the bulls during the run. \n\nwe even saw two of the cowboys almost come to blows...they were yelling and swinging their lasso's at each other like they were about to start a fight with each other. \n\nugh, what a shame. this could've been such a cool event. i loved the costumes and the band playing (although after the run, most people left until the next start time).",,,informal
2,"Not a good cupcake at all. I don't use a knife and fork on a cupcake ever, so I tried to take a bite of this thing and the entire icing section fell off like snow sliding off a roof. Plus, the one bite destroyed the whole cake portion turning the cupcake into a bunch of crumbles. Cupcake disaster again as that is what you get with mass produced cupcakes. Do you really need to put a sign on the door saying to close your door because it will keep our cupcakes fresher? These cupcakes just don't stay fresh sitting in that cabinet all day. There must be a better way to sell cupcakes to the public because Sprinkles did not cut the mustard. The cupcake was a seasonal Smores with marshmallow icing and graham cracker crumbs. It was inventive, but after attempting to eat this thing, it was totally not worth the $3.78 price tag.",,,informal
2,"I read the other reviews and realise that I probably chose the wrong dish.\nBut the shepherd's pie was awful, too much mash and very little meat.\nShame because what little meat was there was tasty.\nMy company's salad looked unappetizing but she said it was OK, not great but OK.\nGoing there early on a Monday evening was also a mistake almost empty and so the lack of ambiance was way too apparent.\nAnyway fish and chips on Friday night is propably a good bet.",,,informal
2," ""A prime time location, indeed, and they are well aware of its potential, evidenced by the constant influx of patrons who are seemingly oblivious to the fact that they are being captivated by the eatery's ambiance and strategic placement before they even realize it. The establishment boasts an aesthetically pleasing interior and an enviable location, particularly during the warmer months, which makes it an ideal setting for a leisurely dining experience. However, I have historically avoided dining at Roland's due to an unfounded presumption. Nevertheless, my better half and her companion were determined to sample the highly-recommended 'lobster roll,' thereby coercing me into accompanying them. I elected to abstain from indulging in the culinary offerings and instead opted for a draft beer. Upon ordering, I was taken aback by the meager proportions of the renowned 'lobster roll,' which was dwarfed by an excessive quantity of hand-cut fries, the highlight of the dish. Accompanying the undersized sandwich were a lackluster pickle spear and a minuscule container of coleslaw. The lobster itself was present, albeit in a scant amount, and was unfortunately marred by an overpowering fishy flavor, further exacerbated by the absence of any discernible sauce. The service, although adequate, did little to compensate for the paltry serving size and unimpressive quality of the fare. In conclusion, a visit to Wholey's would be a more judicious choice.""",True,1830.0,formal
2,"Prime time location, and they know it.\n\nYet another older guard restaurant that realizes it has people roped in before they know it.  The place looks nice and is possibly the best location during the summer especially in the city.  I have always steered clear of Roland's because of an assumption.  But....the wife and her friend wanted a \""lobster roll\"" so I was roped into going.  I opted to just drink a draught.  They got one of their famous lobster rolls and immediately were underwhelmed.  The sandwich was dwarfed by a mountain of handcut fries (the best part).  It also came with a limp pickle speer and a small condiment cup of coleslaw?!  The roll itself was lobster, but was fishy tasting and had no sauce?!  There was maybe 3ozs of fishy lobster on the roll.....Pathetic.\nService was decent and my draught and few fries got this place the extra star it deserves.\n\nGo to Wholey!!!!",,,informal
2,"Hey, don't advertise that you deliver when you do not.  I live 1.5 miles away and my address is out of range?  You may want to spend less money advertising about your amazing delivery service and invest in a few cars and drivers.",,,informal
2,"I've since had two more haircuts from Richard. The second haircut was great, but styled horribly. When I left I literally looked like I was wearing a wig from the early '90's. Once I was able to fix it myself and style it totally differently than he intended, I really loved it. The third haircut was just awful: styled awful, looked strange. I just hate it, and I'm not sure what to do about it. I'm now on the look out for a new haircutting home!",,,informal
2,"After  a concert at Stage AE my boyfriend and I needed a place to rest our aching feet.  We sauntered across the road to The Pittsburgh Grille.  I think the decor is very nice and the bar has several interesting and colorful sports mural adoring the hallway walls.  It appears that they have every inch of wall space in the bar area and dining area covered in flat screen tvs.  It would be over kill any where else but since this location is right next to the stadium I can respect the concept.  I was impressed that this place has a cigar bar, that's something I haven't seen since I was on a cruise.  I like that I think it adds a touch of class. This restaurant is plush and comfortable. \n\nWe only stayed for one drink although I would have liked to have a few more.  There was patron in there screaming obscenities at a hookey game. That the Penn's weren't even playing in...  She was the only one yelling and at the top of her lungs too. While the rest of the bar was trying to have a good time.  One other thing I didn't care for is that the bar tender was too busy flirting to even notice that our glasses were left empty for over 5 minutes. Mind you there were only about 6 people in the room. I understand tips must be made, but not at the expenses of other customers receiving good service.",,,informal
2,"I was so hopeful to find a good BBQ place. I heard great things about this place but wanted to wait until the lines went down from it being new. Well, I am so sad. Shared a brisket and a turkey sandwich along with sides of coleslaw, potato salad and a cobbler with my mom. \nThere was a really bad propane taste to the turkey.  The brisket was ok. Not anything to rave about. The BBQ sauce you add yourself at the table, which the spouts were clogged.  \nNow I really thought that they would have some good potato salad and coleslaw being a BBQ place. I was very wrong.  Not homemade.  Tasted like any store bought deli products.  Ewe. \nI guess that I had high hopes for the cobbler. Was kinda scared to try it after the salads. Yep disappointed.  I have actually had better frozen store bought. \nI hate to do a bad review but really if the food was better I'd totally give it a great review.  I think the whole concept they have is cool and the decorations are totally western BBQ cool. Even the patio for when it cools down would be great.  But you don't go there for the decorations.",,,informal
2,"Meh. I've experienced better.\n\nI can't claim to be a connoisseur of Hawai'ian food, so to say I've experienced better, I'll have to say that as a generality.  Better quality, quantity, and priced food is out there.  For what it is, it's not bad.\n\nI had the combination BBQ plate for a sampling.  It included some thinly sliced beef, ribs, and chicken along with two scoops of rice and one scoop of macaroni salad.  Really it wasn't as much food as that may sound, but reasonable.  The ribs very obviously came from a cheaper, older animal, and the chicken is all dark meat (so make no delusions of it being healthier).  Basically they were all thin cuts to quickly grill, sauce, and serve.  So in terms of expediency, I'll give them kudos there.  Oh, and don't expect anything more out of the cashier other than giving your order due to that language barrier I oh so enjoy (seriously).",,,informal
2,The eel roll was good. So was the spicy salmon roll. But that Los Vegas roll was no good. I could not taste anything but cream cheese and rice! Bleghhh. Kona grill was definitely better. And surprisingly cheaper.,,,informal
2,"Except for the one lady \""Ashley\"" (she's only messed up once), this place is a mess... I really need to stop going here instead of writing bad Yelp reviews.",,,informal
2,"Started on the top floor and almost forked out 24$ for a bag of M&M. My wife started filling up the bag. Lots of cool colors, but whatev. By the end there was a rude lady who worked there hollering, \""Don't forget, it 7.99 a lb.?\"" I was floored. Are You F---in' Kindding???\"" We quickly hid the bag we filled behind some other overpriced M&M's. heehee.. I mean c'mon, it M&M's. What warrants it to have its' own 4 story place? Geeez...",,,informal
2,Here we go another Americanized Mexican restaurant kind of a copy cat of Garcias but not as good .. Food is decent rice is horrible and bland beans are beans and salsa is just that salsa. Had the Pollo Fundido which is a green chile chicken chimi cover in sour crean and cheddar cheese melt over the top. It was ok had better at Garcias and El Norteno. Just wasn't impressed at all with the quality and look of the place . Time to remold and redo some of them dishes .,,,informal
2,"

The human resources employed at this establishment are utterly incredulous. I witnessed, with my own eyes, an individual enclose my edible bundle within a tortilla by compressing the gaseous substance that was present on its surface, followed by rotating it within the same substance; additionally, my acquaintance's beverage, classified as a margarita, required an astonishing five minute duration for its preparation.",True,1841.0,formal
2," Sorry, Sinobi, but for an interval, I could tolerate the subpar sushi as a substitute for the exceptional offerings at Penn Ave Fish Company - the sole other sushi establishment I am familiar with in close proximity to my workplace in the central business district. However, the meager, unimpressive ""rainbow roll"" with minuscule strips of questionable seafood resembles fish bait, prompting me to reconsider my dining choices. Never again will I surrender my hard-earned currency for something comparable to convenience store fare. Owners, please peruse these critiques and endeavor to present sushi of superior quality. Having additional sushi options in the vicinity of Market Square would be greatly appreciated and provide a welcome alternative for discerning patrons such as myself. My stomach remains unsatisfied despite the expenditure of $13.",True,1842.0,formal
2," I committed the error of placing an order from this establishment on two separate occasions, presuming that there might be some degree of improvement upon my second attempt. Unfortunately, my expectations were utterly disappointed, as the culinary offerings proved to be exorbitantly priced and entirely devoid of flavor. I shall never again partake in a meal at this restaurant, and I must express my gratitude for being apprised of the fact that I could not procure a side of teriyaki sauce, despite having ordered both a chicken teriyaki bowl and a beef bowl. In hindsight, it was providential that I did not acquire additional sauce, as it was thoroughly unpalatable when applied to either dish.",True,1843.0,formal
2," We had been eagerly anticipating savoring some authentic Irish cuisine, regrettably, our expectations were not fulfilled at this establishment. The Shepherd's Pie's gravy was insipid and lacking in flavor, and the dish contained an inadequate amount of meat. The Irish stew was unimpressive, served at an unpleasantly low temperature and devoid of any discernible taste. Although the waiting staff exhibited amiability, their service was subpar, characterized by prolonged delays and an absence of attentiveness. The culmination of our meal was particularly disheartening, as the bread pudding, while palatable, was accompanied by an interminable wait for the requested ice cream, resulting in its arrival at our table in a nearly liquid state, rendering it unenjoyable. We do not intend to revisit this restaurant.",True,1844.0,formal
2,"We were really looking forward to some good Irish grub, unfortunately, it didn't happen here. The Shepherd's Pie \""gravy\"" was watery and tasteless, and there wasn't much meat. The irish stew was cold and and bland. The wait staff was nice, but service was lacking. Everything took a long time, and the most disappointing was dessert. Though the bread pudding was good, we asked for ice cream on it,  and the waitress waited too long to bring it to our table so the ice cream was almost completely melted. Won't be returning.",,,informal
2," ""Meh... this establishment formerly known as JJ's Top of the Swamp, has undergone recent renovations, prompting my sibling and I to investigate its current state during the luncheon hour. Atmosphere-wise, it exuded a typical bar ambiance, albeit with a few conspicuous imperfections, such as the somewhat questionable state of the floor in proximity to the female lavatory, suggesting that the remodeling process may still be in progress. The menu offered an array of standard deep-fry bar fare, with prices that appeared reasonable, yet failed to include any particularly remarkable or noteworthy options. My sibling opted for the blackened chicken melt, which she deemed satisfactory, while I decided on the Yeti burger, an unconventional choice, I admit. Our server inquired about my preferred preparation method, raising my curiosity regarding her inquiry, as the burger arrived overcooked and dry, accompanied by a fried egg that lacked the desired runny consistency. Despite these culinary shortcomings, our server exhibited kindness and a friendly demeanor. Perhaps the kitchen staff experienced an off day or were still refining their offerings, leaving room for improvement. In conclusion, my experience did not inspire sufficient enthusiasm to warrant a return visit, but I wish yours to be more satisfying.""",True,1846.0,formal
2,"Meh... this place used to be JJ's Top of the Swamp and has since been recently remodeled.  My sister and I thought we would check it out for lunch.\nAtmosphere... typical bar... nothing really noteworthy.  Seems like maybe they are still in midst of the remodel... sister noticed the floor near the ladies restroom seemed a bit suspect and in need of some repair.  The food prices seemed reasonable, However once again... nothing really too noticeable about the menu; typical deep fry bar fare.  My sister got the blackened chicken melt... which she said was pretty good.  I ordered the Yeti burger... yes that is correct...Yeti.  It could be pretty good.  The waitress asked how I would like it prepared.  I am at a loss as to why she asked when the burger came out over well done and dry.  It also comes with a fried egg... well... a solid fried egg.  Our waitress was nice and seemed amiable.  Maybe they are still working stuff out with the menu or the cook was having an off day...\nHonestly, I probably won't go back as there really wasn't anything to make this place a destination.  I hope your experience is a bit better than ours.",,,informal
2,"An independent chain with a string of coffee shops in Edinburgh and Glasgow, Beanscene claim to offer a unique alternative to corporate coffee chains like Starbucks, Costa and Cafe Nero. \n\nThe problem is, their branches look just as bland with brown leather arm chairs and uncomfortable wooden tables and chairs. The coffee and food is around the same price point too and just as unremarkable. Admittedly, I've heard good things about the pizza and nachos from friends but the muffin and pannini I shared were both 70% stodge and 30% filling. As for the ambient music playing softly in the background -  It might relax other customers but it made me feel like I was in an MFI or Sofa Workshop advert!",,,informal
2," ""Despite the fact that the culinary offerings were satisfactory, taking into account the format of a smorgasbord, the gastronomic experience was somewhat impaired by the uninspired nature of the confectionary selections, which failed to measure up to the standards established by previous indulgences in similar establishments within the same locality. Furthermore, the exorbitant cost rendered the entire endeavor an unequivocal disappointment, particularly in light of the novelty and distinctiveness that one would reasonably expect from a recently launched eatery in such a prime location.""",True,1849.0,formal
2,Poor service. It took over a minute for him to get to the register with no greeting.  The lone employee was on his phone and had to call them back because customers arrived.\n\nThe order was correct.  The dessert was good (hard for him to mess that up).\n\nThe bathroom was messy with no trash bag in the can.  The common area was average.,,,informal
2,"Just visited the HOTEL soon to be renamed Delano...we actually stayed in their all new Delano room, the hotel room itself is well designed, but the customer experience was horrible, and deserved 0 star!\n\nThe check-in took 45 minute when there were only 3-4 parties in front of me, although they are going through with their renovation, this is no excuse for the long wait.  We had specifically booked for a suite with 2 beds, but they weren't able to give us a regular room, so we ended up with a room that was designed for handicapped visitors (restrooms with handle bars).\n\nUpon entering the room, there trash left over from the previous visitor (unfinished drinks left on the table), and then the rest room there were half-washed glass cups (cuts with foams and not yet rinsed)....obviously someone was rushing to clean the rooms and forgot everything.\n\nFollowing morning, we requested for housekeeping by pushing the housekeeping button, but NO-SHOW, no housekeeping, we had to call again only to get a disgruntled cleaning lady who was very unwilling to come in and clean. After cleaning the room, and leaving, they left their cleaning detergents in the room.\n\nOverall, a very very poor customer service/experience for a very expensive room.",,,informal
2,"Wow, it was packed, I really don't see why this place is so popular!  Ohhh yea, football!\nI got the sampler platter, the nachos were ok, I'm glad I didn't just get the nachos!  The onion rings taste like onion rings, the fried cheese, like the onion rings, nothing to hoop and holler about.\nThe spicy garlic is really spicy....and I like spicy, almost too spicy for me, I wasn't expecting that.  \nIt was ok, but wayyyyyy over priced for what we got!  \n\nThey won't be seeing me there anymore!",,,informal
2,"I have been to a few yarn stores as I'm relatively new to the crochet world. But I was rather disappointed with this store. I had a funny smell, it was spare and not inspiring. I will not be returning and hope to find better stores in town to satisfy my yarn craving.",,,informal
2,"Have to agree with Katie L.  Unimpressive.\n\nWater and bread was served immediately.  Nice, except the bread was mushy sliced stuff - not a nice crusty loaf one might expect from an Italian restaurant.  Then, we waited for at least 10 - 15 minutes for our server; again, not quite sure which of the two it was, only to realize it was the same one who greeted and served the couple next to us who had been seated after us.    \n\nOrdered the stuffed mushrooms; a little soggy and overly-loaded with tomatoes.  Entree: stuffed shells would have been much much better with 1/4 of the sauce in which it was swimming.  Overall, disappointing.",,,informal
2,We came here looking for something different for lunch close to work. \n\nIt's a walk up and order then grab a table. The person taking orders was nice and fast. \n\nI ordered the clam and white wine sauce. This was a big mistake as clams seemed canned and sauce wasn't on point. The noodles weren't the right choice either as they seemed over done. \n\nFor Italian food this wouldn't be a recommendation from me in the area.,,,informal
2," ""Upon departing Betty's Nosh, it became apparent that certain aspects of the establishment did not align with expectations, particularly regarding the ambiance and culinary offerings. Specifically, upon entering, the visual aspect of the restaurant was somewhat unimpressive, as seven servers were observed congregating in the central area of the eatery, engaged in conversation while the bar seating and outdoor patrons appeared to be receiving minimal attention. Furthermore, the food itself was both overpriced and disappointingly prepared, as exemplified by the Thai chicken mushrooms with peanut sauce, which featured shredded chicken breast that was remarkably dry and a peanut sauce that failed to impress. Similarly, the beef and blue mushrooms dish suffered from the same issues of subpar preparation and presentation, with the added dimension of uninspired ingredient choice. Compounding these issues was the Reuben sandwich, which featured store-bought shaved corned beef and a stale pretzel roll, further contributing to an overall sense of dissatisfaction. Notably, an unexpected turn of events transpired when another customer inadvertently settled the bill, resulting in a curious scenario where the waitress compensated for the discrepancy by deducting the difference from her own gratuity. In light of these various factors, it appears unlikely that a return visit will occur, especially considering the premium pricing associated with such a dining experience.""",True,1858.0,formal
2,"Just left Betty's Nosh, nice decor (2nd star).\nFirst off, horrible optics, 7 servers standing in the middle of restaurant talking, while our sever was working the bar seating and outdoor patrons. Food, overpriced and poorly prepared. Ordered Thai chicken mushrooms with peanut sauce, shredded chicken breast was as dry a possible, peanut sauce...terrible.\nBeef and blue mushrooms...same as above different ingredients, same result. Reuben sandwich...store bought shaved corned beef..dry, stale pretzel roll...dry...seeing a theme here...last straw, another customer paid my tab, and I paid theirs and the waitress paid the difference out of her tip...as a fix. Where is the manager???!!! Nice to look at...but way overpriced for this type of service and quality.\nNeedless to say, we won't be back...oh yeah, this was our first visit.",,,informal
2,"here goes, Ticoz, a bad review\nafraid. what will the owner do?\nsee i don't harbor mal-intent\nand haven't  broken, TOS yet\nso please don't, Ticoz, jump my shit\nlike you did that other chick\nwho didn't care much for your food\ncalled her out, i thought that rude\nso risking hate mail, well, here goes\nthe food we tried at Ticoz, blows\ni know, i'm sorry, wasn't good\ni'd dish more stars, you know i would\nif the host had greeted us \nwithin five minutes, in no rush\nturns out he also waited tables\nTicoz, you're busy, and surely able\nto hire someone, for up front\nto meet and great and seat at lunch\nliked our waiter, real nice guy\ntook our order, things we tried\nincluded 'pozole'  served with lime\nand cabbage, oops, i'll pass next time\ni love posole, when done right\nbut only managed, a few bites\nalso the blue corn enchiladas\nwith sour cream sauce, sorry, notta\nfan, too heavy and too rich  \nstuffed shredded chicken, gotta bitch\nsame goes for your shredded pork torta\nboth proteins dry, the flavor sorta\nlike they'd seen a couple days\nin a steam table, tasted that way\non the plus side, d\u00e9cor and vibe\ncozy, hip, way cool inside\nprivate dining room, great bar\ntrick patio all worth more stars\nbut the food, Ticoz, is why we came\nnot for drinks, though I must say\ni could imagine, hanging out\ncocktails only, highly doubt\ni'd order food, but never say\nnev....maybe the chef, had a bad day",,,informal
2,"This dentist office is the king of the up-sell and unnecessary procedures.  Communications are not complete and thorough.  It seems from my experience with this office that everyone is incentivize to sell more procedures, products and service plans.  All I have gotten from the staff is you need to do this or that and we will get you on a recurring plan for the health of your teeth.  I need facts about dental health, not up sells to make the dentist who owns this practice more money.  Beware of this element of this specific dentist office.\n\nOwners comments are they can't find me in there database, but they can find me well enough to send me an invoice for additional services.  I paid all charges at the time my appointment was completed, and now I receive another charge via mail.  My comments stand, beware of this practice.",,,informal
2,"I have been to this place a few times for both shopping and dining in the cafe. Here is what I like:\n\nDelicious food that is healthy and tasty \nNice selection of healthy foods \n\nHere is what I don't like:\nThe service - the people at the cafe in particular. They would rather inconvenience you, the customer, than to go out of their way to provide any type of service, Which leads me to the second thing that I dislike, which is their prices. I realize that the price point is a little higher for some of your items, and I would be fine with that if I felt I was appreciated as a customer, but since that's my first dislike, then this makes the prices much less palatable. \n\nI mean seriously.",,,informal
2,"Fellow yelpers, I was mislead by the reviews of this place! I frequently browze yelp to find new places to eat and must respectfully disagree with most of the reviews.\n\nFirst off, it was so hot in this place; I don't think they had the air on. It also smelled like maybe their grease trap needed emptied-- not pleasant.\n\nFor a quick service setting, it was not quick at all. We waited 10 minutes to order on the counter, and then waited another 20 for it to be brought to our table. I had the tomato soup, which actually tasted pretty good but was still cold. I also had the California Turkey sandwich was a little too bready  for my taste, but otherwise okay.\n\nThe boyfriend had the marketplace turkey, which is served open-faced. He seemed to like his well enough.\n\nThis may have just been a bad visit, but I have no desire to come here again.",,,informal
2," This excursion proved to be an extremely adverse and unpleasant encounter for both my offspring and myself, primarily due to the fact that the hospitality we received was subpar, the culinary offerings were utterly disappointing, and the prices were exorbitant and grossly disproportionate to the quality of the fare provided. Specifically, I had requested fajitas, which regrettably possessed a strongly synthetic flavor profile that was utterly disagreeable to my palate. In conclusion, I was thoroughly unimpressed by this dining establishment and have no intention of returning in the future.",True,1866.0,formal
2,"This was a very bad experience for my kids and I to go to ; first of all , the service wasn't great, the food was terrible and I thought it was very overpriced. I ordered fajitas and they tasted very much like a \""chemical taste\"" . Not impressed and I won't be going back there.",,,informal
2,"Not sure where Stan is from but where I'm from, a Deli is not a restaurant.... it is a deli. \n\n Minus 1 star for deceiving me into expecting a legit Deli to appear on Mill.\n\nminus 1 Star for not understanding what no cheese and no mayo means.\n\nThere are many places we have from where I'm from that has the gimmick of 3 pieces of bread.  They are called diners, not delis.  \n\nWith only 3 other tables needing service I also expected a more attentive server that saw my tea was empty or notice that we needed more napkins because mayo and cheese occupied the original ones. \n\nEven the thank you from the owner/manager was delayed, we were 100ft down the street when he hollered at us.  Hopefully they get it together, I do like independent spots on Mill, but I'm not so sure about a non-Deli Deli being the answer.",,,informal
2,"First visit & I won't be back. HH food prices are overpriced in my opinion. $8 for 2 pieces of average bruschetta, no thank you ill goto Postino instead. Had a gift card they wouldn't accept on cocktails??? Who does that? It was a gift! Much better places to go & enjoy.",,,informal
