task,label,text,rationale
beer2,0.6,"really not too much to the smell . it could be that i have a cold , but i 'm only getting the fruit from the hops . the taste is a bit nicer , lots of hops still , but it 's nicely balanced with toasty malt . it feels light and clean in the mouth and finishes long and crisp with a lingering hoppy orange flavor that lasted longer than i had expected .  new holland dragon 's milk pours a beautiful black with just a bit of garnet showing when held to the light . a fluffy ivory head sits on top .  body is medium full , but the carbonation is quite low . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"smell is so-so , not very strong . looks very nice in a pint glass , with not much head to speak of .  appearance : huge somewhat bubbly head that 's very persistent . i 've had a good number of these dubbels and this is probably the best looking one i 've seen so far .  mouthfell was abrasive yet thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,0.6,"scent is light and consists of hints of spice and yeast .  a : jet black , large mocha colored head , reduced quickly . average lacing . this is the darkest porter i have seen .  the carbonation is a little weaker than most weissbiers ; the bubbles are small . the liquid is very smooth and a little thick . a textbook example of a hefeweissen , maybe with a slight reservation for the weak carbonation ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
beer2,0.6,"a= copper color with a huge head that lasts for an eternity leaving great lacing along the glass s= yeasty and some toasted malt .  looks amazing . - light cocoa ... crisp hops , pine , light citrus.. grain , oats ... crisp and delicious .  m : medium to thicker body , average carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 
beer2,0.6,"fresh roasted coffee is definitely the primary smell , although there 's no mistaking this is a beer . still , pretty much everything else is subdued .  pours a bright , crystal clear dark golden/amber with some red highlights when held to the light . has a fluffy white head and lots 'o lacing . beautiful color !  very dry , exceptionally dry , is that cotton in my mouth ? ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 
beer2,0.6,"s : there was not much of an aroma . some fresh grapefruit & some malt , but it really needed to be bigger . the flavor more than made up for what the nose lacked .  bottle : poured a dirty amber color ale with a super huge off-white foamy head with great retention and some perfect lacing .  s- nutty , maple syrup . t- i an normally a stout or porter guy but this one was really pleasant . you can taste the dark roasted malts and the hint of maple syrup which stays with the palette . m- .. d- i could drink a six-pack in one sitting only thing i would be wary of is the sweetness of the drink . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,0.6,very mild aroma ; far more malty than most ipa 's . the flavor offers a huge improvement to the smell . the hop is now very pronounced .  exceptional crystal clear view with a white rocky head .  m : medium bodied with moderate carb . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,0.6,"s- leaves a little to be desired . some bready malts , and a little sweet caramel , but it seems like the `` volume '' got turned down on the smell . t- remarkably well-balanced . a delicious , sweet caramel / brown sugar type of malt flavor going on here . m- smooth and balanced , this is a very drinkable beer , especially at 5.9 % overall , i think this is an awesome beer . love it .  this beer pours a dense black , with only the slightest of mahogany edges when exposed to the light , and three fingers of thick , chunky khaki head , which dissipates very slowly , leaving a consistent web of pockmark lace around the glass .  quite a good flavor - bitter , but not anything too strong , with an average duration . light and thin-bodied on the palate , , with average carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 
beer2,0.6,"extremely light-colored yellow . an awesome fruity wheat ale flavor while still managing to keep it lightly done . no overpowering attributes , just an easy drinking wheat ale .  its body is pitch black topped by an extremely creamy tan head that absolutely clings to the sides of glass . it looks almost like a glass of guinness and i wonder if it is nitro-poured or from a real ale beer engine .  carbonation is a bit excessive for me but not prohibitively so . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"this lager is quite an eye opener , in the most literal sense of the phrase . aroma is minimalistic , with just a whiff of toffeeish malts and a hint of fruity hop notes .  the tan head on this stout is huge and just keeps hangin around . the body is black as expected .  the body was medium or just a bit more and lighter than expected . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"the smell is a bit subdued . you get a subtle sweetness and roasted smell that come to the nose .  this beer pours out a hazy straw color with an absolutely massive amount of head !  admittedly it could have a much bigger body on it but at least it is well attenuated . a hop might have passed by the brew kettle but if it did , it didnt stay long . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"dark bread , wood shavings , & murky hop resins with hints of black peppercorns & mild tobacco . t ~ malted barley lends caramel , wheat-bread , rye whiskey & black pepper .  a : a beautiful dark red amber . magnificent head with surprisingly creaminess and retention . good lacing .  some vanilla and spicy noted develop , and the hops meld nicely with the malt flavours and create a balance across the tongue . it 's a bit too intensely carbonated for my tastes , but still a nice beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"s : it has kind of a rotten orange and medicinal smell that i 'm not digging .  a=light orange/amber with good head , lasting several minutes , leaving a amount of good sticky lacing .  whatever , it 's tasty and pretty nice to drink . overall , its smooth , but almost slightly sour porter . definitely worth a try . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"bottle a-lazy hazy off gold belgian white looking . s-malty doughy t-pleasent hoppy bitter after taste . something made me think of a hefe for a moment . d- very easy to drink , lacing still apparent after drinking half of glass .  leaves a tan two finger head that has excellent retention , and leaves excellent lacing .  mouthfeel/drinkability- lightly carbonated going in , it never gets interesting enough to best highlight the hop and malt features to its potential . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"s : not much going on here . pretty malty , bread-like , a little bit of hops , and perhaps some alcohol .  a great shining orb yellow body , opaque , and just glowing literraly screaming neon with an almost green florecscent hue along the edges . it looks spectacular for the style it just does n't look any better than this .  medium to thick , perhaps syrupy , though it 's tough to concentrate on the beer 's mouthfeel when it tastes like this . seems a bit under-carbed though , truthfully . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 
beer2,0.6,"the nose was not very apparent but did offer some slight citrus notes . not overwhelming by any stretch of the imagination , it offered very clean and crisp flavors that were light in a good way .  a : dark . dark , three finger , espresso bubble colored head .  m - medium bodied but very thin and watery overall , even for a cask pull . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 
beer2,0.6,"the aroma is surprisingly faint , even after it warmed , but there are some nice , and complex , hoppy notes , fruity , piney , lovely .  a mostly clear dark brown with mahogany highlights , this beer is capped with a ridiculously long-lasting beige head with excellent retention . quite the stunner , this , it 's been a while since i 've seen a beer with such good head retention .  m/d : a medium body , but thin and watery . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
beer2,0.6,"s : light , slightly metallic smelling malt , with just a touch of spicy hops and doughy yeast . t : fresh , grainy malt taste with hints of biscuit dough and lemon juice .  gorgeous black color-huge tan/cocoa head on top that seems to last in some way shape or form forever .  just a tad too bit flat and oily for me but otherwise a great beer especially at $ 5 per bomber . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"a good crisp red . the red color is nice and bright . the mouthfeel is terrific and gives it a terrific drinkablility at an irish pub that you ca n't always get in a guiness . the head is about one inch and has a sweet foamy flavor that belies that rest of the the flavor profile .  this beer pours a huge head with amazing retention and a nice golden color .  the smoked malt is a bit harsh on the palette , and the beer lacks enough body to temper the rough edges in this department . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"cloudy straw yellow color . a very good pale ale .  draught - mcganns pub , doolin , co. clare a black , black stout , with a darker head than the standard draught .  mouthfeel is tingly , aftertaste is of chocolate and hops . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"pours color mimicking the bottle itself heavy , fluffy , connect-fourish lacing malty , soothing scent . maybe they brew this next to the cherry wheat , because it definately gives off that constant aroma . good balance of sweet , sour , & hop spice .  a : deep garnet clear body with a beautiful creamy 1 finger tan head .  mouthfeel not exceptional , some prickling from coarse carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"oregon trails ipa ( i wish it had a proper name ) is driven by a biting bitter dominance from start to finish especially the finish . it has no aroma until agitated when a grassy , malty scent pokes through . this is a smart english-style bitter ale .  a : pours a magnificent deep dark brown liquid with one of the most beautiful tan heads i 've seen ! looks delicious .  the taste follows the nose , with malt followed by piney hops . the hoppy aftertaste lingers , which i 'd normally like but i find it a little off-putting in this beer . one is usually enough for me . overall , this is a solid brew that can be had on a budget , can be found everywhere in the u.s. , and is often a lifesaver at bars and restaurants where the only other choices are bmc . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"an attractive beer . s- malt . touch of hops . t- taste better than smell .  old rasputin poured black , with a good sized head .  pretty much everything great about a czech beer . high drinkable , very refreshing and very crisp . you can smell and taste the hops but they are balanced nicely by the maltiness of this beer . i prefer it to urquel , but you ca n't go wrong with either . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"smell is fruity , with some hops .  chef collaboration series ; pours a golden orange amber with a rich , thick and full solid white head . great looking .  this one remindes me of rich black coffie and hops mixed . this one is an almost black amber/brown brew that is big and malty . the mouthfeeal is heavy , almost like liquid bread . this one is realy good thank hevans for good bock i wish that this one was avalable all year long but i will get more in spring ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
beer2,0.6,"not much aroma to speak of and not overly carbonated , but really fills the mouth with flavor nonetheless . excellent taste and drinkability ... sweeter than expected with a nice balance of citrus and hops .  a- deep dark rich black and slight mohohgany with a full three fingers of head s- sweet chocolate and coffee , raisons molasses and red fruit .  only complaint with this beer is it wasnt as thick in the mouth as i would have liked , but otherwise , great ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"s-caramel followed quickly by some rich oak and then some sharp alcohol .  i love the bottle , nice swing top , classy looking , and pours perfectly into a nonic glass a deep dark brown color , with a nice sturdy white head .  mouthfeel : light to medium , but i swallowed as quick as possible to stop the overload . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"pours a clear amber brown with a one finger head that leaves spotted lacing sown the glass smell is faint but i pick up carmel and bready malt and maybe some fruit taste is all carmel malt and i love it - but it also has the signiture sa i could tell this was sa if i didnt know it which iam sure the homebrew idnt have or maybe it did since it won mouthfeel is medium to heavy body - smooth and creamy with perfect carbonation drinkability is great and even better in colder weather overall i think sa stole this homebrewers recipe and up the abv to make the imperial ?  drank at the monk , fremantle a - pors a deep mahogany colour withe two fingered off white head that left rings all the way down the glass .  i was hoping for a belgian strong ale with some woody characteristics , but i got whiskey instead . whiskey aromas , vanilla , bubblegum and spicey alcohol mix together in the aroma and is off putting . pretty much the same going on in flavor with vanilla , whiskey , and coriander-like flavors dominating . odd , oily - almost like mescal - flavors made me want to puke . i tried hard to like this since it was a gift and wanted to tell the gifter that i enjoyed it , but i did n't . someone wake me up when this whiskey barrell aging fad runs its course . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,0.6,"a : soft and slighty yeasty . mild phenols and a bit of citrus . t : sweet banana , balanced grassy hop bitterness , slighty spicy/peppery .  the beer poured very nicely into a pint mug : an amber brown colour with a decent off white head that displayed excellent retention and showed good lacing all the way down the glass .  decent mouthfeel despite the taste and thinness of the beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"served at cellar temp . pours a dark copper color with an off white head-no hop aroma to speak of-taste was light in malt -i thought at first it was the cask pale .  pours a hazy , muddy amber with a monster fluffy white head that sticks around and laces the glass .  m : light , smooth , some carbonation -unassuming to the point of being boring and , frankly , not very good . mouthfeel is disappointing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,0.6,"chocolate malt aroma was faint , but that was followed by a surprisingly strong malt flavor with a firm bittersweet hoppy aftertaste .  it pours a deep black color with four heaping fingers of dark tan head . there is lots and lots of belgian lace on the sides of the glass .  1 m : alright , not overly thin but could use body and texture . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 
beer2,0.6,"faint nose , due to the nitro as well as it being served a touch on the cold side . made with real frangelico , this is heavenly . nice oatmeal stout body , with tons of sweet hazelnut flavors . just killer taste , as well as drinkability that 's out of this world . along with the bourbon barrel imperial stout , this was the best beer of the party .  pours a dark black ... very murky , with a very nice finger size creamy off white head . very creamy and sticky lacing as well .  my friends and i decided to split this beer and everyone had a different take on how awful it was . one tasted horse manure , another vomit , and another just wild animals ... and not in a good way . this is the second beer i 've ever poured out . it was so horrible we could n't finish it between four people . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"s - nothing special here , typical bready/grassy aromas with some light , sweet malts . great springtime beer . narragansett continues to pump out great seasonal beers .  pours a brilliant amber color , with a smallish ecru head .  mouthfeel is a bit thin but standard for pilsners . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 
beer2,0.6,"smell is dominated by vinegar - perhaps a little too much so . hints of sour cherries , a faint sweetness . i can relate to the comment on it reminding one of ketchup - an all too acidic , tart ketchup . worth checking out .  poured from a bottle into a chalice/goblet poured a rich thick head that actually capped over the rim of the glass in an elegant dome that disappeared rather quickly except for the dome , which is receding slowly . left a lot of lacing .  mouthfeel is smooth , but lacking something . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
beer2,0.6,"i was very happy to find the belgian-owned delhaize grocery store here in cologne , which stocks a few belgian beers for a very reasonable price ( this 12 oz bottle literally rang up for less than an kiosk espresso ) . the smell is not bold at all . it smells of malts and yeast with a hint of sweetness .  pours with a clear orange amber body topped by a medium thick off-white head with lots of lace .  m - low carbonation left a somewhat flat beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
beer2,0.6,"a big thumbs up for the artwork - very cool . a mild , sugar/fruit sweet brew . low alcohol , but highly drinkable ( probably wouldnt want more booze - would taste too much like duvel ) . effervescent and whimsical . i liked this brew for what it was - a simple , highly drinkable session beer . no .  appearance : a beautifully clear , effervescent pale yellow with a thick , pillowy white head . excellent head retention and lacing . a beauty .  ) the only reason the mouthfeel was a little low was because i thought this beer was slightly overcarbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"the aroma is light to non-existant with only light notes of hoppy and flowers there . its not bad or good , just not there . the taste is also very light , totally reminds me of a summer sessional . the taste is very pleasant thought with some light hops and wheat throughout . i would recommend this to anyone just in the mood to crush and get drunk .  deep black and thick with a hearty chocolatey looking head that doesnt want to go away .  m : its body is kind of on the thin side and somewhat watery . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"yuengling : when your standard bmc 's are n't acceptable anymore . smell was average at best . malts stick out sometimes , but that 's about it . very drinkable , would have this particular beverage over and over throughout my night .  it is certainly an attractive beer - the head is dense and the lace sticky ; the colour dark amber .  i found the texture to be a little odd as it felt a little thin on the palate , reminding me more of a porter than a stout , but i could still go through a couple pints in a sitting . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,you would n't be able to tell this was a cask beer by looking at it . it has a pretty tight nose . the wine influence in the beer is fairly hidden .  12 oz bottle with freshness date 7/15/10 served in a goblet l ) beautiful frothy head that sticks around for awhile .  mouthfeel : somewhat lackluster . a little too thin in the mouth . it could actually stand a little more carbonation ( just a litle ) too . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 
beer2,0.6,little smell at all .  it pours a nearly impenetrable black with a big brown head that is at first billowing and frumpy and then settles into a thumb-thick layer with outstanding retention .  mouthfeel was kind of thin for the serving style . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"smells sweet but subdued .  this is a beauty with a full , sticky head .  m : fairly full , mouth-filling body , but only a low amount of prickly carbonation ; it gets a little overbearing , especially for a lager . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
