task,label,text,rationale
beer2,0.6,"12 oz bottle poured into a pint glass creamy colored head with good lacing down the glass aroma is seriously lacking , in fact it 's hard to detect that this is an ipa at all from the nose . serious deficiencies here . moderately drinkable , but a very mediocre attempt at american ipa . after enjoying some of the deconstructed beers i 'm disappointed that they played it so safe with this one .  16.9oz bottle a- pours a dark brown color with a massive light tan head that sticks around forever and leaves a good amount of retention .  mouthfeel is very crisp with medium-high carbonation . lite bodied , and it goes down a little thin and watery . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 
beer2,0.6,"not cloudy like most beers of this type . smell is rather dull , does n't smell like much really .  served in a tulip glass , for the low , low , price of $ 10 ( ! a - served with two fingers of tan foam that settles to a thick cap and glass-coating lace . very , very , dark brown body that has some faint transparency at the fringes . as far as dark saison 's got this is reference quality .  mouthfeel : light to medium body , a little alcohol warmth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 
beer2,0.6,"very nice smell . t- bitter coffee and chocolate . this beer is strong and biting .  12oz bottle into my orval glass ... black with a dark tan head , good retention and lacing..the aroma is way too sweet , mostly all chocolate , with pine and alcohol .  thin of body , which is somewhat disappointing . carbonation lightly massages the tongue and causes moderate fizziness in the beer as it moves . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"smell- big wet pine needle aroma , bit of lemon juice smell .  pour is fat 3 finger head and luckily used my duvel tulip . body is rich glowing amber and very fine looking by ipa standars .  mouthfeel/body is light/medium , it seems a bit thin and is well carbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 
beer2,0.6,"pours a nice clear yellow that has a huge white head . smell is almost solely of barnyard funk . slight lemon and a hint of brett on the end , but i was hoping for more . the chardonnay barrels have played a great role on this beer . very nice lemon zest with the tart brett flavor at the end .  appearance : pours with over three fingers of light tan head . the lacing continues all down the glass as i drink , very nice ! the beer itself is a rich orange/copper color and perfectly clear . drinkability : with amazing head retention and lacing , coupled with a spicy yet well balanced flavor , this is a winner .  the mouthfeel is full , but the carbonation is a bit high . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"not a great beer if you want to call it beer a- looks like grape juice , but maybe a little lighter s- blueberry muffins this is not ... smells like a candy with fake flavor , maybe like a starburst candy , even though they do n't make a blueberry i do n't think t- bad ... overly tart without a ton of blueberry flavor actually present . confusing , as to the coloration would hint at a better flavor ... m- almost a gross creaminess .  poured into a pint glass a : aggressive pour yields 2 fingers of tan head with great retention . very good looking !  medium bodied but with a rather thinnish , pallid mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"12oz into standard pint . s- mild hop bitterness , pale malt . t- follows the nose , a pretty decent hop bite and a strong enough malt backbone to have me scratching my head on this .  starts out with a spectacular pour ; a clear ruby copper with a never-ending ivory pillow floating on top lacing like a boot on the way down .  purchased as part of the 12 beers of winter sampler case . it smelled like cranberries and soap . not enticing in the least . the flavor was n't much better . the label claims a number of spices found in this beer , but i was hard-pressed to find them . extremely bland . the base of the flavor was that of acidic berries . i tasted slight hints of nutmeg and some hops , but that is about it . it was a fight to get through it . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"s : sniffer must be off today ( worried how affecting taste , but onward ) ... real light smell , reminds me of standing in a field n the summer . t : light , clean , wonderfully spiced .  dark as night with a high frothy cream-colored head with about the best retention of any beer created . also looks amazing if you can manage a proper black and tan pour !  m - feels slightly thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,0.6,"a brief but very nice malt aroma , followed by nothing , nothing at all .  a : pours dark brown but not quite black , capped by a two finger , rich brown head . retention is good for style/abv and a good deal of lacing is left on the glass .  the carbonation is medium-high and body is medium to medium-light giving this beer a very high drinkability . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"aroma is of wheat and spices ( cloves or nutmeg- i have difficulty distinguishing between the two sometimes ) . maybe some hops poke through , but it lacks a little in this department .  the huge champagne head and pink hue were beautiful , but it tasted like sour patch kids without the sweetness .  kinda thin and tinny . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,0.6,"12 oz bottle , no freshness dating , english flag on label , so we know what kind of ipa this is supposed to be . soft malty nose . well done , british style ipa . hop cravers will feel slighted , but balanced beer lovers will rejoice .  nice rich beer looks great , nice dark brownish color .  mouthfeel is ok , suitable for this type of brew . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"the aroma was slight and first suggested metal with occasional hints of apple and something like pipe tobacco .  a - stunning beer . an aggressive beer pour gives a finger white , tiny bubbled head which proudly sits on top of a brilliant , see through golden yellow . very inviting , and it 's literally screaming drink me .  m - a little soft on the carbonation but with a decent if not great finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"powerful notes of banana and clove with subtle spices . d - this one delivered the right smell but not the right taste .  great head retention , shrunk down to a thick ring which lasted throughout . lacing was among the best i 've seen .  medium to full bodied with a very water type mouth feel at first that ends with a bit more girth in the finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"appearance : rich amber with a foamy off-white head and some very nice lacing . smell : very mild citrus over some toasted malts . very mild - too mild . still , could use more aroma . wet hop american esb would be a more accurate description .  served in an allagash chalice with a giant rose colored head . the body is a nice plum color .  tart mouthfeel with slight thickness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,0.6,"the top is a pale tan standing at a few inches tall . s - malt and yeast with hints of hops . t - piny bitterness with a light , dry hoppy finish .  pours pitch black into the corsendonk tulip , and an aggressive pour produce a thick and sexy tan capper , sheets of lace on the way down .  a very smooth and well integrated taste..the buiscuity malts and hops blend near seamlessly . ok palate for the style but the extreme balance gives the impression of boredom ! but overall this is a charming and very drinkable pnw lager ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 1 1 
beer2,0.6,the smell isnt that great moslty just hops .  this is a beautiful looking beer .  m - the mouth feel is softer than the german original is is dryer than many hefes as well . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 
beer2,0.6,"s : light wheat , apple , apricot , slight malt , and yeast . t : apple , malt so overpowering w/ corn that i ca n't taste much else - and i love it like thanksgiving !  an ultra dense and creamy head tops off this deeply golden and very clear brew .  thats the only thing separating this beer from chocolate milk , well , also without any of the heaviness associated with milk . this is a beer you can drink and drink , so it 's my wednesday night drink of choice . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"s : hops , hops and then a few more hops . a slightly honey and flower and a slight caramel malt smell .  pours a beautiful clear copper with a touch of chill haze . impressive white foam , which settled to 1/4 inch and remained for the duration .  i work at a distributer that sells this beer so i had to try it . at first open i thought that the high alcohol smell would make for a bad beer . after a couple sips , it was actually pretty good . i would compare it to miller high life ... .except that you get smashed after two or three beers . since beer is for the purpose of getting drunk ... this is the right one . if it taste good and serves it 's purpose , why not take this one . since i do work at a distributor that sells high end beers , if anyone ask for a good beer that will serve its purpose , i will highly recomend camo & gt ; ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 
beer2,0.6,"babayaga pours black , no hint of light even when directly backlit , yet it does n't feel as dark as many larger stouts would pour . the nose is fairly muted , but i can discern some chocolate and a little bit of rosemary . the carbonation is pitch perfect , on the low end of the spectrum but still very lively .  pours into my tulip glass a clear luminous golden peach color . great fluffy white clouds of head laze about the glass for what seems like hours , finally sinking to swaths of sticky white cotton candy lace .  mouthfeel is slightly thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,0.6,"it looks fantastic , but a little light on the aroma . the flavor is mild and well rounded .  this thing has a huge head on a a nice orange/amber body . the head is fluffy and looks delicious . lots of sticky lacing .  m - coarse throughout ranging from a small to large graininess . certainly a sessionable brew and another notch in the winner category for the folks at new glarus . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
beer2,0.6,"smell - amazing hoppy aroma . it 's pretty complex . i do n't have a good nose . but it smells very good .  on the pour : dark chocolate opaque , it almost seems to absorb light.i have a glass full of floaties moving up and down the glass in a dynamic and entertaining little dance .large bubbles make up a tan and coffee swirl head.the nose is sweet fruit and pepper .  then the aftertaste.. i have now experienced the dreaded `` band-aid '' sensation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,0.6,"aroma is very subdued ... mostly fig and a hint of smoke . definitely one to try if you like your winter warmers without the spices being overdone .  the beer pours a hazy deep golden color with the thickest , stickiest head i 've ever seen . half the pilsner glass is crowned in meringue like foam and once that dies down and there 's room for another pour there 's another two inches of new head . incredible - must amazing pour . beyond the taste this may be one of the best looking beers i 've ever seen .  m -- -fine , i guess . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,0.6,"the smell really was not there for me . i could tell that it was very hoppy though and that some fruit was present . drinkability was also fantastic .  jet black with a thick cappuccino head .  great session brew . burnt flavor that lends an espresso taste with some chocolatey notes . good hop bitterness in the finish . my only gripe is that this brew turns watery in the finish . still , went down easily and quickly , def . worth a try . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 
beer2,0.6,"not much smell . thick and creamy .  beautifully dark , nearly black body with a creamy tan head .  just mildly bittered and the flavor is really great despite being a tad light bodied . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 
beer2,0.6,"spots of soapy lacing left behind . smoked malt aroma with lots of toasted malt without feeling burnt along with some faint sweetness .  pours into my duvel tulip a brilliant golden orange . it is slightly hazy but tons of tiny bubbles ca be seen racing towards the head which is 4 fingers of mountainous white foam . as it recedes it leaves nice belgian-styled lacing .  m : medium-bodied , carbonation stings the tongue early on . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 
beer2,0.6,"smells mildly perfume and grainy .  a - pours black , completely opaque . even brown/black head s - very faint smell , subtle hints of sweetness and bitterness t - extremely complex taste .  thinnish initially . sturdies itself somewhat as it rests , but remains airy and light . nice enough . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"the aroma was one of herbs mostly , but nothing to powerful . the taste was clean and almost sharp , a good example of the style .  there is a nice thin but frothy beige head and a glistening pattern of carbonated bubbles along the side of the pint glass .  whatever , it 's tasty and pretty nice to drink . overall , its smooth , but almost slightly sour porter . definitely worth a try . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"typical smell imparted by the lager yeast on the nose , along with a touch of alcohol and some bready malts .  pitch black with a lasting thick soupy head .  as with most nitro cans , great head , and as always , watching a guinness poured right settle is pretty satisfying . the usual guinness metallic taste , not a really strong smell or anything . nothing too overpowering , this remains an extremely drinkable stout . much better compared to that guinness draft bottle junk that 's supposed to be drank out of the bottle . to me , the exceptional part of the guinness is the appearance , and you miss that with the bottle . better from the can . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"a faint aroma . hints of roasted malt , charcoal , cocoa and bread . hop aroma is very faint but some notes of fruity esters detectable . a great porter from the guys at mudgee , this ticks almost all the boxes for the style .  color is a rich deep brown , almost black - which i like in a porter .  the mouthfeel was a tad below average . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
beer2,0.6,"a - golden yellow but not straw coloured , it 's almost like a work of art to look at and it makes you want to drink it all right away in one gulp . beauty . what is there is pleasant though , and nothing like a macro-lager 's smell . t- exemplary . this is how a pale lager should taste .  excellent lacing and incredible head retention .  the mouthfeel is somewhat disappointing . i like gueuze to be effervescent , or at least moderately carbonated , but the carbonation i find here is quite low . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 
beer2,0.6,"smell is where this one shines , featuring heavy doses of sweet , chocolate draped coffee against a malt backing . the expected maltiness is there but a surprising bitterness joins it in the second half of the sip . this is a decent beer but a little too hop influenced for my taste . i understand the desire to add hops to everything but honestly think this brew would be more satisfying if the natural coffee malt was allowed to star on the stage alone .  large , two-finger creamy white head that fully diminished . beautiful lacing decorated the glass as i drank . this beer looked absolutely amazing when it was served !  a bit surprising then that the flavor is what it is ... the first sip : a bit thin . the last sip : quite thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 
beer2,0.6,"poured from a 40 oz bottle ... .gee , maybe i could get a 6 pack of this stuff sometime ... the pour foamed up pretty well , smell was allright thought it might be good afterall .  pours a cloudy deep orange with massive off white fluffy head and awesome lacing . the head stays nice throughout - a great looking brew .  mouthfeel the high carbonation makes this one a little rough . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 
beer2,0.6,"aromas are very nice . i mostly notice sweetness , and hops .  seigneuriale a very sparkling burnt sienna ale with highlights from vermillion to pink . the off-white head is thick , smooth and soft . it tastes like a dimly lit room with leather walls and dark wooden furniture .  it 's really malty , which probably makes it seem so highly carbonated . the carbonation and sweetness would probably prevent this from being a session beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
beer2,0.6,"fairly straightforward aroma of oats and subdued roasted malts , but sadly , not as strong as i would have hoped .  pours nice and dark , even darker than arrogant bastard and almost as dark as a porter . has a reddish hue when looked at up to the light .  m - a little slick for my liking . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 
beer2,0.6,"smell : smells a little bit like harpoons chocolate stout with some belgian esters comming through . if i didnt know it was a belgian imperial stout i would have guessed that there was some sort of belgian yeast strain in it because of the musty fruity belgian aroma . has an adjuncty aroma to it aswell . taste : tastes very rich , mocha , chocolate , milk stout like sweetness . might be the dryest imperial stout i have had . leaves an especially dry feeling inthe back of the throat uncharacteristic of this style .  drank from a 24 fl oz bottle purchased at liquor world , cambridge , ma poured a dark , crimson-amber with a tight , fluffy , two-finger , sea foam head that slowly faded to a clingy film . outstanding retention .  thus one can use a more substantial body , but the hops drove this one . solid beer ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"s- my nose is not very sharp , but i believe i detect a slight smell of burnt chocolate even though ive never smelled burnt chocolate before in my life . it swallows wonderfully . m - silky smooth with what i would call a medium body . d - this is really good beer . it is flavorful and heavy enough to let you know youve had something besides water , yet light enough to leave room for a few more . it is immediately tasty .  a gigantic head that keeps going and going . flecks of red coagulated proteins , but no apparent oxidation . top notch lace .  m : the feel is a tad watery and a weak-point of this brew . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"this pint did n't start out throwing much of a nose , but it could have been that my own faculties are still packed with red waimea canyon dirt .  pours a big head that retains very well , and with al= wonderful lacing .  mouthfeel is some-what sharp . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 
beer2,0.6,"just underwhelming . t - the hops and malt kind of hit at the same time .  this beer should probably served in a weizen glass . a & # 8211 ; huge white head , 2 or 3 inches high , cloudy orange-amber . impressive !  i do n't get the big deal . my friends are always so excited about # 9 , but this is one of my least favorite beers around . i 'd rather have a coors light . the apricot flavor is boring and frankly just gross . of all the fruits . the first sip was almost okay , and each one after was worse . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.6,"the nose is quite understated and offers little more than vague cannabis and evergreen notes ; it is pleasant , but perhaps overly mild .  pours a deep brown/black with a nice sized long lasting rocky tan head that leaves lacing on the surface and sides .  almost bad enough that i thought about just dumping it out . but i 'm a huge mikkeller fan and could n't believe that they could make a beer as bad as this one smelled . this is one terrible beer . i 've had the bourbon and red wine versions in this series and they were both outstanding . the taste is very complex in it 's awfulness . it 's just a combination of toxic flavors that you do n't normally identify with beer . burnt rubber , iodine , paint thinner , magic marker . truly disappointed by one of my all time favorite breweries . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
