task,label,text,rationale,combine_flag
beer2,0.6,"pours a clear gold color with a very impressive head of frothy lemon merengue pie like cap -- 2 finger thickness .  mouthfeel : not a lot of body , a little thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 0 ,0
beer2,0.6,tall creamy dark tan head . d - maybe one ... but would rather have a slice of pumpkin pie and a good stout served separately .  m - mouthfeel is where this beer is lacking for me . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"poured from an 11.6 oz bottle into a snifter , the dolle teve is a hazy pale yellow , with lots of bubbles and a huge , frothy white head , which keeps rising out of the glass as it settles , holding firm and tight , leaving foamy lace .  m - reasonably full mouthfeel . average carb level for the style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 0 0 0 0 0 ,0
beer2,0.6,"341 ml brown bottle poured into a perfect pint glass around 45f a : deep copper with a solid white head that dropped a touch too quickly , though it was still leaving lacing from its small ring later in the session .  the color was yeallow hazy 'wheatbeer ' ; and the mouthfeel was light . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 1 1 ,0
beer2,0.6,appearance : black with rich brown marbling in the light . it 's khaki head has ruby tones to it .  it lacks a smoothness because there is too many bubbles on the tongue it takes away some of the nuances away from the flavor . this is a tasty beer and the drinkability could be better if it was n't so overly carbonated . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 ,0
beer2,0.6,"from notes : pours a dark copper amber color with dark golden orange hues when held to a light source and a to finger frothy yellowish beige head . excellent retention , only slowly fading into a lasting cap that coats the glass with chunks of lacing .  m - light in body . carbonation is a big strong for my taste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"like afternoon sunshine in a glass , the nitro-tap produced an incredibly creamy three finger lingering head with great retention and lacing .  it is very carbonated with lots of bubbles coming up throughout . my other major complaint is that the beer itself is a light in feel , i want it a little more robust . overall , this is very good and reminds me a lot of insanely bad elf . a highly drinkable winter ale that packs a great alcohol punch . needs a little tweaking on the feel and to give the aroma some oompf but so close . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.6,a- pours a massive billowy white head with nice lacing above a hazy yeasty body .  the body is pretty thin but the feel still comes across as creamy to some extent . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"presented with an incredibly luscious foamy mocha-colored head and generous belgian lacing ( unfortunately , this was the best part ) throughout the tasting .  the mouthfeel is dominated with alcoholic burn , beginning and a the finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"poured in my struise glass this beer is perfect . perfection in a glass !  a - deep copper . light tan head with some of the best lacing i 've seen . s - grassy hops and caramel malts . t - very strong but nicely balanced . strong hop bite with rich coffee like roasted malts . d - very drinkable , but it more of a sippin beer at 10.5 abv . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,appearance : pours a nice clear red with a great deal of head that fades somewhat quickly . does leave behind some nice lacing .  mouth seems a hair thin and the carbonation is a bit prickly . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"super dark body with a tan foaming head and impeccable never ending retention and webbing .  m - even . not thin , not chewy , not thick ... just average . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 ,0
beer2,0.6,"the beer poured out a bright copper orange color with a lively white head that laced the glass nicely .  very nice offering and a cut above the perennial lineup from summit . aroma , floral hops and some malt taste is dominated by bitter hops , a nice floral character also , not the ubiquitous grapefruit bomb that most american ipas are . very highly drinkable , overall a welcome release from a local favorite , summit 's special releases are worth giving a try . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 ,0
beer2,0.6,"love the color ... , nice dark cherry red color with a thin tan head , little carbonation . the only negative ( and this is coming from my wife , who usually does not sample beer ) pertained to the orgy art work on the beer case .  m : a lot of carbonation , maybe too much but otherwise full bodied with some creaminess . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.6,a - dark black and brown lacing with a tan head .  m - good coating but only a mild tingle on the tongue . ,0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"decent half inch of head . large bubbles , great brown color to the head .  scent is of fresh earthy and grassy hops , not overly powerful but they dominate ... hints of caramel and yeast in the back end . the hops are not overly bitter or flavorful , but the freshness works . the body is medium , although the oily hops contribute more than the malt ... slightly watery . a nice tasting beer which isnt too complex and just lets the fresh hops star . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 ,0
beer2,0.6,"pours with a healty tan head over a clear , ruby-to-garnet colored body with some carbonation flowing up . really nice lacing .  the mouthfeel is a bit thin and dry for my taste , but it is also very drinkable . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"poured into pint glass and this beer looked beautiful . dark , solid brown color , dense almond color head that stuck around for awhile and left very nice lacing .  medium-bodied and moderately carbonated , the flavors throw back to the aroma , with a pronounced hoppiness that is balanced well by a base of biscuity grain . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.6,"a- black color brown head with some lacing overall a nice looking beer .  m : a little thin with moderate , prickly carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"poured from the bottle into a tradional beer mug at the moan and dove a- black as night with an off white head , tons of lacing on the glass s- some roasted malts , with hints of black coffee t- roasted character upfront some bitterness in the finish m- balanced , but as this is a stout it could have used a bit more body d- a solid stout from a great brewery .  it was a little fizzy , but that was a minor problem . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"excellent aroma , a very clean fresh cake-y malt , a bit like stepping into a bakehouse .  m : sometimes bottles from portsmouth seem to be a little under carbonated . aggressive , peppery carbonation would have been perfect here . some extra carbonation would have put this over the top . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 ,1
beer2,0.6,"a - black with an enormous head that takes an eternity t fade and leaves thick webs of lacing everywhere on the glass . a mountain of head rests in the middle over still half an inch of head . very pretty .  m : a bit watery , though fairly bubbly and lively . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"head stays in for the long haul , and looks beautiful all the way .  finishes a bit dry . too light bodied for the style though . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 0 0 0 0 0 0 ,0
beer2,0.6,"second , this is the ultimate banana beer . ive never in my life encountered a beer so thoroughly driven by banana esters . they should call it banana weizen . the nose and the taste are both impossibly flush with banana essence . it actually smells more like bananas than a banana does .  m - thin and crisp , but not watery . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"the smell is very spicy . it is extrememly spicy , and probably will not satisfy the trained palate looking for a more complex , bigger winter warmer .  nice amberish honey color fruity smell great blend of hops , very citrusy and fruity , almost floral type flavoring ( hence the name ) , very crisp taste average mouthfeel , smooth , not to thick , not to light this is by far one of my favorite ipa 's . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 ,1
beer2,0.6,"rogue 's shakespeare stout pours a hot-asphalt black with a leathery , milk-chocolate head . i peer through the proclaimed `` ebony '' only to see the blackest night . impressed already .  mouthfeel : a little sharp on the tongue , but goes down smoothely . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"s : heavy on the malt , with vanilla , creme brulee , and dulce de leche in the nose , t : sweet , with huge caramel , raisin , and fig notes . this is fairly sweet , but is n't cloying . d : a great find .  m : the kinda thin and the lack of carbonation will drop the score for me to average . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.6,"poured this into a guinness extra stout pint glass , and perfectly it does so . mounds of dark tan colored head , and an opaque black colored body that allows some ruby red highlights on the edge of the glass .  very low level of carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,0
beer2,0.6,smell : aromatic black treacle with dark fruit similar to prunes and raisins some bread qualities as well . black treacle again along with the same bread and dark fruit qualities that were in the nose . i ca n't really make out much in hops except for a slight hoppy type dryness toward the end .  whenever this touched my mouth i got a sensation of flatness . this limited my enjoyment but it was actuallly well carbonated . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 ,2
beer2,0.6,"the beer 's very cloudy for an ipa , but this one 's unpasteurized . nose : the aroma is so strong it kept wafting towards me as i regarded the appearance . lots of fresh dough , heavy in the yeast , and caramel . seems to be very well balanced . mouth : sour and hoppy , all around grapefruit . after swallowing it 's like sending some hops olympic boxing team down my throat , pummeling my rear taste buds with its bitter finish .  body is on the heavy side of medium and drinkability is good . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,2
beer2,0.6,"opened with a strong pop- from which i suspected overcarbonation- but the carbonation level is perfect . pours golden yellow with a medium-thick head that slowly dissipates but never disappears .  taste : begins watery and subdued , velvety but light ; hops are light yet floral , finishing crisp yet tangy . overall : very enjoyable overall , i was n't sure what to expect as a result of the aging process , but my expectations were not in line with my actual experience , but that is not a bad thing , lighter character was indicative of age , but i was expecting more complexity from the scent than what i got in the taste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.6,impressive three-finger head that lasts a long time and recedes in a rocky fashion .  mouthfeel is much thicker than you might expect . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"ahhh , the nose , the delight of big pine oils - spruce - ( pine of a midnote vs. the divine loft of silver pine ) ; this married with sweet of both malts and pine resin , a delicate but detectable citrus mix , softened with a mere touch of butter . this dreadnaught poured a hazed ( cleared midway through ) golden orange with a hard pour settling to a 2 finger creamy topping . they remain there to enjoy for a near endless time , sometimes yielding to a bitterness .  mouthfeel : this is a little thin somehow . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"aroma : fresh fresh hops ! wet dripping goodness ! wow that smells great ! appearance : hazy gold , thin to no head but a swirl will produce a nice white cap that rises and falls leaving lace in spots . flavor : matches the aroma perfectly ! ) hops heavy on the aroma and taste side , not so much on the bittering , coriander and clean . wow , ive drunk the kool-aid , ive seen the light .  the mouthfeel like most rogue ales to me seemed a little on the thin side . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,0.6,"smell is sweet and malty , but there is more chocolate than oatmeal in the aroma . unfortunately the taste did n't deliver on everything that the smell promised .  it had a light feel on the palate with medium carbonation . my only gripe is that the mouthfeel was kind of thin based on my preference for the style , but that is just me being picky . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,0.6,it has great retention and lacing .  the mouthfeel was a bit thinner than i would have hoped . ,0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"a : pours black with two fingers of dark tan head that fades into a thin cap with a solid sheet of lacing .  feel is good but could be better , a little thin for my tastes , but i like thicker beers . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 ,0
beer2,0.6,"a nice initial two finger light tan head forms that recedes fairly slowly leaving an amazing cap and collar with quite a bit of lacing . the beer looks great in the glass and tastes even better .  had this in a small plastic sample glass at the brewery beer garden in boston . a-off white head , dark walnut body s-candy , citrus , ice cream t-ice cream and floral hops m-medium d-really full of flavor . i would drink it again though if given limited choices . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"a- dark dark black , with only the slightest of brown highlights . head is thick and tan at first , and given the abv/style , i 'm impressed by how much stays around .  mouthfeel : pretty light bodied brew , almost watery . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 0 0 0 1 1 0 ,0
beer2,0.6,"a- pours a booming three-fingered white head atop a dark amber beer into a tulip . effervescence aplenty ! great head retention and thick lacing .  warming opens the palate up a lot , the malt becomes more prominent and the hops keep coming through , seemingly more balanced than when at a cooler temp . this light ruby barleywine is definatly mild , with a medium-ish body lacking the explosive punch of others in the style . flavors seem to hit targets on the palate rather than coat it with complex flavors . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"nose was great , but the rest was just pretty good .  mouf & gt ; easy drinkability & gt ; good . ",0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"dark body , dark khaki head ... looks awesome .  bit foamy and dry in the mouth , feels maybe both over-attenuated and over-carbonated . ",0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"malts are n't quite enough to balance an otherwise fantastic bouquet , though . with balance , this aroma is exceptional . the flavor in this hop monster is pinw qith a big resinous aspect though it goes a tad `` rindy , '' the rind flavor adding a hint of saltiness before an astingently bitter floral finish .  m - too carbonated , but then again , thats the way most japanese like their beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,2
beer2,0.6,"pours black with a massive foamy tan head with a very nice retention time .  medium full feel , but the carbonation came across way too harshly initially . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"the overall appearance of the rest of it was fantastic though ; a beautiful golden orange , sort of amber color .  mouthfeel : medium-thick with a little harsh bitterness at the end . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"this beer 's best attribute is its appearance , dark brown-orange color with a thick creamy fine-celled foam ( guinness-style head ) .  tingly mouthfeel brought in the flavor of more hoppy fruit-sweet malt mix . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,light tan head that boasts tons of character . also great frothy lacing .  mouthfeel : full to medium body . ,0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 0 ,0
beer2,0.6,"( 6.8 % ) poured into a tulip glass . a - faintly hazy medium amber pour with a towering rich frothy head , superb retention , nice surface memory and lacing .  highly carbonated feel to it . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 0 0 0 0 ,0
beer2,0.6,"pours perfectly . a thick , muddy black/brown with .5in of tan head that has awesome retention .  the mouthfeel seems to be a tiny bit weak to me , but this is obviously a forgivable trait for such a fine beer . it 's a little bit creamy and grainy , but the body lacks oomph . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 ,0
beer2,0.6,very powerful hops aroma that i could smell from almost two feet away .  d/m : light carbonation but its a really big beer . ,0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 0 ,2
beer2,0.6,"s : tons of citrus , tropical fruits , pineapple , honey , and slight burnt honey malt . i could smell it for days.. t : tropical fruits , citrus ( pink grapefruit , ripe tangerine and tons of lemon ) , pale malts , and a slight alcohol flourish in the finish . i was really disappointed by the rating.. either the best or second best rated beer on here . i was very disappointed by its lack of mf.. overall : the most overrated ipa of all time .  mouthfeel is a bit over carbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,1
beer2,0.6,it smells fantastic . so many different things going on .  if any faults to be found i would pick on the body which seemed too light . its easy drinking . ,0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 ,2
beer2,0.6,"pours the deepest black i 've ever seen- not a tinge of amber to be seen around the edges of this glass at all . head lingers , minimal lacing .  tasted the hint of caramel-like characteristics which probably contributed to the sweet smells ... enjoyed the strong hops of this brew ... bittersweet comes to mind while tasting this beer ... overall , very enjoyable blend of hops and barley and was informed the aging of this beer contributed to its tasteful experience ... m - not sure what exactly is was which did not sit extremely well here , possibly a little coarse ... d - i would def . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 ,0
beer2,0.6,"gorgeous beer . sailor 's delight sunset red , with a persistent head that 's getting in the way of my immediately enjoying this beer . carbonation slow-rolls to the top like a well-fished spinnerbait .  med-full bodied and prickly carb . blvd pale ale used to be so much better before they started brewing for dollars . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 ,0
beer2,0.6,"s - strong floral aromas , hops are very prevalent but does not imply bitterness t - initial flavors are very strong and bitter hops .  the mouthfeel is a little light , but not horribly so . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 ,2
beer2,0.6,poured a deep mahogany .  ca n't descrbe the mouth feel because of all the spices ! ! ! ,0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"smell is exceptional , the hops are there but there is something else too ! whatever it is , it smells glorious !  smells of brown sugar , mollasses , alcohol , and smoke tastes of sweet tobacco , smoke , pork and whiskey medium light body , light carbonation i would very much recommend having a taste ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 ,1
beer2,0.6,"enormous white frothy head .  nice balance between the light chewy butterscotch flavor with a mild yet intresting hop finish ( the finish got better in the terms of complexity as a drank more , up front it was a tid un intresting ) .. mouthfeel : avg . nothing wrong with it i suppose , maybe a tad oily . ",0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"appearance - a robust pour into the sam adams curvy glass yields a nice two finger manila head atop a clear , dark amber beer . crests and lattices of lace form as the head drops back to a thick cover .  m - this part is a bit underperforming , but only relative to the rest of its strengths ; it just does n't have the substantive feel that i want , but it has proper carbonation and relative weight . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 ,0
beer2,0.6,"smell is aromatic hops , fresh cut grass , perfume , unripe banana , clove , bubblegum , pear and apricot , light phenols , baking sugar , ethanol , and powdery , doughy aromas . so complex it 's breathtaking ! taste is sweet wheat malt , strong spiciness , more banana and clove , warming alcoholic edge , mildly bitter and earthy hop finish . good god , this is some crazy shit ! an enthralling , satisfying , and nuanced beer . just try it .  m : light body , medium carbonation , starts crisp but thickens and becomes creamier toward the finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 ,1
